movie_title,director_name,budget,content_rating,duration,actor_1_name,actor_2_name,actor_3_name,gross,genres,Action Genre,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,plot_keywords,imdb_score
The Other Dream Team ,Marius A. Markevicius,500000,6,89,Tommy Sheppard,Greg Speirs,Mickey Hart,133778,Documentary|Sport,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,california|gay|gay activist|gay pickup|gay rights,7.6
Murderball ,Henry Alex Rubin,1750211,4,88,Mark Zupan,Joe Bishop,Andy Cohn,1523883,Documentary|Sport,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,fbi|group|island|serial killer|training,6.4
The Brown Bunny ,Vincent Gallo,10000000,6,93,Vincent Gallo,Cheryl Tiegs,Anna Vareschi,365734,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,boy|german soldier|partisan|trapped|village,6
Extraordinary Measures ,Tom Vaughan,31000000,2,106,Harrison Ford,Brendan Fraser,Alan Ruck,11854694,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,estranged wife|evil|fire|medication|mirror,6.2
God's Not Dead 2 ,Harold Cronk,5000000,2,120,Benjamin A. Onyango,Robin Givens,Maria Canals-Barrera,20773070,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fellatio|hugh hefner|oral sex|playboy centerfold|topless female nudity,5.1
Miracles from Heaven ,Patricia Riggen,13000000,2,109,Jennifer Garner,Brighton Sharbino,Martin Henderson,61693523,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,comeback|friend|jazz|stage|trumpet,6.5
Princess Kaiulani ,Marc Forby,9000000,2,97,Q'orianka Kilcher,Will Patton,Shaun Evans,883887,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,death|hostage|money|shot in the chest|shot in the heart,6.7
Stolen Summer ,Pete Jones,1500000,2,91,Brian Dennehy,Aidan Quinn,Bonnie Hunt,119841,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,blood splatter|fistfight|murder|police|prison bus,6.1
The Basket ,Rich Cowan,1300000,2,105,Eric Dane,Karen Allen,Peter Coyote,609042,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bare breasts|breast|loan shark|subway|train,5.6
The Kite Runner ,Marc Forster,20000000,3,128,Mustafa Haidari,Shaun Toub,Khalid Abdalla,15797907,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,beach|female criminal|hooker|lesbian|prostitute,7.3
90 Minutes in Heaven ,Michael Polish,5000000,3,121,Hayden Christensen,Bobby Batson,Cynthia Barrett,4700361,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cunnilingus|female frontal nudity|female nudity|interracial sex|rear entry sex,7.1
A Civil Action ,Steven Zaillian,60000000,3,115,Robert Duvall,Kathleen Quinlan,Sydney Pollack,56702901,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,adoption|baby|girl|lawyer|sex,7.2
An Unfinished Life ,Lasse Hallström,30000000,3,108,Morgan Freeman,Camryn Manheim,Lynda Boyd,8535575,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,awkwardness|embarrassment|gross out|irreverence|shame,4.3
Black or White ,Mike Binder,9000000,3,121,Jennifer Ehle,Gillian Jacobs,Jillian Estell,21569041,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,college|drugs|patient|psychologist|secret,6.9
Blue Jasmine ,Woody Allen,18000000,3,98,Sally Hawkins,Charlie Tahan,Andrew Dice Clay,33404871,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,disposing of a dead body|high school student|murder|sociopath|teenage boy,6.1
Courageous ,Alex Kendrick,2000000,3,129,Ben Davies,Alex Kendrick,T.C. Stallings,34522221,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paralympics|quad rugby|rugby|team|wheelchair,7.8
Divine Secrets of the Ya-Ya Sisterhood ,Callie Khouri,27000000,3,116,Ellen Burstyn,Fionnula Flanagan,Matthew Settle,69586544,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,breasts|female rear nudity|jesus crust pizza parlor|thong panties|wedding,5.9
Do You Believe? ,Jon Gunn,2300000,3,120,Alexa PenaVega,Delroy Lindo,Madison Pettis,12985267,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,coma|death|miner|valentine|valentine's day,5.5
Finding Forrester ,Gus Van Sant,43000000,3,136,F. Murray Abraham,Rob Brown,Michael Nouri,51768623,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,alabama|jail|judicial system|lawyer|trial,7.5
I Am Sam ,Jessie Nelson,22000000,3,132,Dianne Wiest,Loretta Devine,Richard Schiff,40270895,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b movie|birthday|chinese|demon|small town,6.3
Labor Day ,Jason Reitman,18000000,3,111,J.K. Simmons,Kate Winslet,Brooke Smith,13362308,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,friend|hustler|italy|narcolepsy|traveling,7.1
Marvin's Room ,Jerry Zaks,23000000,3,98,Leonardo DiCaprio,Robert De Niro,Meryl Streep,12782508,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,evil|killer|murder|psychopath|serial killer,4.8
Mona Lisa Smile ,Mike Newell,65000000,3,117,Julia Roberts,Kirsten Dunst,Marian Seldes,63695760,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,commitment|marriage|pizza|title appears in writing|woman wearing only a man's shirt,6.2
Mud ,Jeff Nichols,10000000,3,130,Matthew McConaughey,Tye Sheridan,Sam Shepard,21589307,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ballistics|detective|friend|gun|sexual abuse,8
My Sister's Keeper ,Nick Cassavetes,30000000,3,109,Jason Patric,Sofia Vassilieva,Jeffrey Markle,49185998,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,blood splatter|cover up|murder|police shootout|undercover,7.2
Naturally Native ,Jennifer Wynne Farmer,700000,3,107,Irene Bedard,Akima,Max Gail,10508,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,amusement park|dog|family vacation|national lampoon series|vacation,7.4
Pay It Forward ,Mimi Leder,40000000,3,123,Kevin Spacey,Haley Joel Osment,Angie Dickinson,33508922,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,aging|billings montana|lincoln nebraska|nebraska|pickup truck,7.8
Philadelphia ,Jonathan Demme,26000000,3,125,Denzel Washington,Tom Hanks,Jason Robards,77324422,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bare chested male|gay|gay best friend|gay man|gay marriage proposal,6
Rabbit Hole ,John Cameron Mitchell,5000000,3,91,Dianne Wiest,Jon Tenney,Tammy Blanchard,2221809,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,broken leg|friendship|jewish|topless female nudity|urination,6.4
Radio Flyer ,Richard Donner,35000000,3,114,Adam Baldwin,Thomas Ian Nicholas,John Heard,4651977,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bar|gay bar|love|mother son relationship|new york,6
Still Alice ,Richard Glatzer,5000000,3,101,Kristen Stewart,Hunter Parrish,Seth Gilliam,18656400,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,earthquake|elm street|freddy krueger|nightmare|sleep,6.4
The Apostle ,Robert Duvall,5000000,3,134,John Beasley,Todd Allen,June Carter Cash,20733485,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cocaine|package|slow motion scene|topless female nudity|wrong address,5.9
The Beaver ,Jodie Foster,21000000,3,91,Jennifer Lawrence,Cherry Jones,Riley Thomas Stewart,958319,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,african american|flashback|marijuana joint|porn magazine|suburb,6.1
The Color Purple ,Steven Spielberg,15000000,3,154,Oprah Winfrey,Rae Dawn Chong,Dana Ivey,94175854,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,love|marine biologist|nurse|personal ad|plumber,6.7
The Deep End of the Ocean ,Ulu Grosbard,40000000,3,106,Alexa PenaVega,Treat Williams,Jonathan Jackson,13376506,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,employer employee relationship|ethics|journalism|sociopath|tv news,7.9
The Emperor's Club ,Michael Hoffman,12500000,3,109,Gabriel Millman,Embeth Davidtz,Rob Morrow,14060950,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,critically bashed|kung fu|martial artist|martial arts|ninja,6.4
The Grace Card ,David G. Evans,200000,3,101,Michael Joiner,Chris Thomas,Michael Higgenbottom,2428241,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,courtship|election|paranoia|president|quaker,7.1
The Help ,Tate Taylor,25000000,3,146,Emma Stone,Bryce Dallas Howard,Mike Vogel,169705587,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,coin toss|desert|sheriff|texas|tracking device,8.1
The Last Sin Eater ,Michael Landon Jr.,2200000,3,117,Henry Thomas,Louise Fletcher,A.J. Buckley,379643,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,asia|fictional country|hotel|rebellion|revolution,6.8
The Secret Life of Bees ,Gina Prince-Bythewood,11000000,3,110,Nate Parker,Alicia Keys,Jennifer Hudson,37766350,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ex girlfriend|funeral|hospital|male objectification|summer camp,6.2
The Young Messiah ,Cyrus Nowrasteh,18500000,3,111,Clive Russell,Vincent Walsh,Finn Ireland,6462576,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,based on true story|innocence|lawsuit|mine|sexual harassment,7.3
To Save a Life ,Brian Baugh,1000000,3,120,Randy Wayne,Sean Michael Afable,D. David Morin,3773863,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cheerleader|foreign exchange student|incestuous desire|incestuous kiss|prom,5.7
Vanity Fair ,Mira Nair,23000000,3,141,Romola Garai,Roger Lloyd Pack,Lillete Dubey,16123851,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,boss|ghetto|money|robber|robbery,6.7
Wall Street: Money Never Sleeps ,Oliver Stone,70000000,3,136,Frank Langella,Austin Pendleton,John Buffalo Mailer,52474616,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,female protagonist|murder|photographer|robbery|shot to death,5.5
White Oleander ,Peter Kosminsky,16000000,3,109,Patrick Fugit,Cole Hauser,Marc Donato,16346122,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dentist|drugs|murder|sex|sunflower,5.8
The Passion of the Christ ,Mel Gibson,30000000,4,120,Christo Jivkov,Maia Morgenstern,Hristo Shopov,499263,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,business|escaped convict|farm|motorcycle|widow,5.5
10 Days in a Madhouse ,Timothy Hines,12000000,4,111,Christopher Lambert,Kelly LeBrock,Alexandra Callas,14616,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,basketball|basketball player|boarding school|love|shakespeare's othello,6.2
21 Grams ,Alejandro G. Iñárritu,20000000,4,124,Naomi Watts,Eddie Marsan,Danny Huston,16248701,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,male pubic hair|mall|police detective|pubic hair|security guard,5.8
25th Hour ,Spike Lee,15000000,4,108,Philip Seymour Hoffman,Rosario Dawson,Aaron Stanford,13060843,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,home office|mirror|released from a mental hospital|trauma|video camera,6.5
A Walk on the Moon ,Tony Goldwyn,14000000,4,107,Viggo Mortensen,Julie Kavner,Tovah Feldshuh,4741987,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,boss|computer|downsizing|neighbor|office,7.8
American Beauty ,Sam Mendes,15000000,4,122,Kevin Spacey,Peter Gallagher,Ara Celi,130058047,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,college|fraternity|friend|house|party,7.2
Angela's Ashes ,Alan Parker,25000000,4,145,Emily Watson,Devon Murray,Pauline McLynn,13038660,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,political thriller|politics|president|speaker of the house|u.s. president,6.5
August: Osage County ,John Wells,25000000,4,121,Benedict Cumberbatch,Meryl Streep,Julia Roberts,37738400,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,environmental|murder|oil|oil spill|tribe,4.4
Blue Car ,Karen Moncrieff,1000000,4,88,Frances Fisher,Agnes Bruckner,A.J. Buckley,464126,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,agent|cia|mariachi|mexican|president,6.4
Boogie Nights ,Paul Thomas Anderson,15000000,4,155,Don Cheadle,Nicole Ari Parker,Nina Hartley,26384919,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960s|escape|mental institution|nurse|sexuality,8.7
Boyhood ,Richard Linklater,4000000,4,165,Ellar Coltrane,Lorelei Linklater,Libby Villari,25359200,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,insanity|photo lab|photo shop|photography|voyeur,6.8
"Bright Lights, Big City ",James Bridges,25000000,4,107,Dianne Wiest,Phoebe Cates,Swoosie Kurtz,16118077,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cancer|job|love|new york|professor,7
Broken Vessels ,Scott Ziehl,600000,4,90,William Smith,Jason London,Brent David Fraser,13493,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,boss|cattle|cowboy|rancher|violence,7.5
Brotherly Love ,Jamal Hill,1900000,4,89,Logan Browning,Adam Ratcliffe,Faizon Love,444044,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bare chested male|female full frontal nudity|hairy chest|male full frontal nudity|nude with glasses,5.7
Cradle Will Rock ,Tim Robbins,32000000,4,132,Bill Murray,Vanessa Redgrave,Emily Watson,2899970,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,choir|death|friend|suicide|therapy,7.8
Desert Blue ,Morgan J. Freeman,2000000,4,90,Ethan Suplee,John Heard,Sara Gilbert,99147,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,australia|church|glass|inheritance|wager,6.7
Do the Right Thing ,Spike Lee,6500000,4,120,Ruby Dee,John Savage,Danny Aiello,27545445,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bolivia|box office flop|inspired by documentary|presidential campaign|year 2002,6.1
Eve's Bayou ,Kasi Lemmons,6000000,4,109,Jurnee Smollett-Bell,Lynn Whitfield,Diahann Carroll,14821531,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,art model|farmer|jail|nude model|three sisters,6.4
Fight Club ,David Fincher,63000000,4,151,Brad Pitt,Meat Loaf,Eugenie Bondurant,37023395,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,heist|neo noir|one last job|opposites attract|u.s. marshal,7
Frost/Nixon ,Ron Howard,35000000,4,122,Toby Jones,Clint Howard,Oliver Platt,18593156,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ambiguous ending|brother brother relationship|drug dealer|fight club|revenge,6.8
Good Will Hunting ,Gus Van Sant,10000000,4,126,Robin Williams,Matt Damon,Minnie Driver,138339411,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cancer|florida|insurance|life insurance policy|small town,6.5
Gran Torino ,Clint Eastwood,33000000,4,116,Clint Eastwood,Dreama Walker,Ahney Her,148085755,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,disease|epidemic|monkey|quarantine|virus,6.6
Half Nelson ,Ryan Fleck,700000,4,106,Ryan Gosling,Tristan Mack Wilds,Jeff Lima,2694973,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,class|cornwall connecticut|dog|friend|pawtucket rhode island,6.4
Hesher ,Spencer Susser,7000000,4,106,Joseph Gordon-Levitt,Natalie Portman,Rainn Wilson,382946,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,american dream|bodybuilder|money|punch into the camera|reference to julia roberts,6.5
House of Sand and Fog ,Vadim Perelman,15000000,4,126,Frances Fisher,Kim Dickens,Ron Eldard,13005485,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gold|miner|preacher|prospector|sheriff,7.3
Interview with the Assassin ,Neil Burger,750000,4,88,Raymond J. Barry,Christel Khalil,Renee Faia,47329,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,brownstone|burglar|money|panic|panic room,6.8
Jesus' Son ,Alison Maclean,2500000,4,107,Billy Crudup,Samantha Morton,Mark Webber,1282084,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,california|carlsbad california|house|nanny|security camera,5.7
Joe ,David Gordon Green,4000000,4,117,Nicolas Cage,Tye Sheridan,Ronnie Gene Blevins,371897,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,animate object|imaginary friend|reference to macgyver|whispering|woman wearing only a man's shirt,5.8
Life as a House ,Irwin Winkler,18000000,4,125,Ian Somerhalder,Hayden Christensen,Kristin Scott Thomas,15561627,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,boy in a bathtub|demon|laptop computer|pulled underwater|walking in the dark,4.6
Lost in Translation ,Sofia Coppola,4000000,4,101,Scarlett Johansson,Bill Murray,Catherine Lambert,44566004,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,apartment|blood|demonic possession|neighbor|pentagram,5
Magnolia ,Paul Thomas Anderson,37000000,4,188,Patton Oswalt,Neil Flynn,Jim Meskimen,22450975,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dark force|entity|evil force|found footage|paranormal phenomenon,6.3
Margaret ,Kenneth Lonergan,14000000,4,186,Matt Damon,Kieran Culkin,John Gallagher Jr.,46495,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,action hero|disguise|hospital|real estate agent|thief,6.2
Middle of Nowhere ,Ava DuVernay,200000,4,97,Omari Hardwick,David Oyelowo,Lorraine Toussaint,78030,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,drug dealer|drugs|gay|homosexual|party,6.3
My Own Private Idaho ,Gus Van Sant,2500000,4,104,Keanu Reeves,Udo Kier,Flea,6401336,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,corpse|dark humor|medical school|murder|pathology,6
North Country ,Niki Caro,35000000,4,126,Jeremy Renner,Charlize Theron,Sissy Spacek,18324242,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst|cia|ira|terrorist|terrorist attack,6.9
One Flew Over the Cuckoo's Nest ,Milos Forman,4400000,4,133,Scatman Crothers,Michael Berryman,Louise Fletcher,112000000,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,alien|geek|nerd|road trip|ufo,7
One True Thing ,Carl Franklin,30000000,4,127,Meryl Streep,William Hurt,Tom Everett Scott,23209440,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,anti hero|criminal|greed|prostitute|tough guy,7.1
Ordinary People ,Robert Redford,6000000,4,124,Adam Baldwin,Elizabeth McGovern,Judd Hirsch,54800000,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,actor|client|new york|protection|scandal,5.5
Precious ,Lee Daniels,10000000,4,109,Mo'Nique,Gabourey Sidibe,Mariah Carey,47536959,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cat|cemetery|maine|secret|woods,6.6
Promised Land ,Gus Van Sant,15000000,4,106,Matt Damon,Hal Holbrook,Terry Kinney,7556708,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cemetery|female nudity|mortuary|sphere|tall man,6.5
Rain Man ,Barry Levinson,25000000,4,133,Tom Cruise,Valeria Golino,Beth Grant,172825435,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,phone booth|publicist|single set production|sniper|sniper rifle,7.1
Reign Over Me ,Mike Binder,20000000,4,124,Adam Sandler,Don Cheadle,John de Lancie,19661987,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,mathematician|nature|numbers|pattern|using a metal detector on a beach,7.5
Requiem for a Dream ,Darren Aronofsky,4500000,4,102,Ellen Burstyn,Mark Margolis,Louise Lasser,3609278,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,murder|paranoia|process server|roach|stoner,7
"Sex, Lies, and Videotape ",Steven Soderbergh,1200000,4,100,Peter Gallagher,Laura San Giacomo,Steven Brill,24741700,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bloody water|boat|party|piranha|spring break,5.5
Sherrybaby ,Laurie Collyer,2000000,4,96,Brad William Henke,Kate Burton,Michelle Hurst,198407,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,captain|darkness|eclipse|space|survival,7.1
Slam ,Marc Levin,1000000,4,100,Sonja Sohn,Saul Williams,Bonz Malone,982214,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,boxing movie|friendship|highway travel|male rear nudity|road movie,5.4
Sling Blade ,Billy Bob Thornton,890000,4,148,Robert Duvall,Dwight Yoakam,J.T. Walsh,24475416,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,african american|mail carrier|poetry|postal worker|south central los angeles,5.9
Stonewall ,Roland Emmerich,13500000,4,129,Jeremy Irvine,Caleb Landry Jones,Matt Craven,186354,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,misfit|police|police academy|police cadet|police officer,6.7
Talk Radio ,Oliver Stone,4000000,4,110,Michael Wincott,Zach Grenier,Bill Johnson,3468572,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1940s|artist|drinking|life magazine|painter,7
Tanner Hall ,Francesca Gregorini,3000000,4,96,Tom Everett Scott,Amy Sedaris,Chris Kattan,5005,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,beating|hustler|jail|money|revenge,7
The Ballad of Jack and Rose ,Rebecca Miller,1500000,4,112,Beau Bridges,Susanna Thompson,Ryan McDonald,712294,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,abuse|african american lesbian|lesbian|lesbian couple|school,7.3
The Believer ,Henry Bean,1500000,4,98,Ryan Gosling,Theresa Russell,Summer Phoenix,406035,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,alien|drug lord|gang|hunter|predator,6.2
The Ice Storm ,Ang Lee,18000000,4,112,Joan Allen,Kate Burton,Henry Czerny,7837632,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,box office hit|commando|death of friend|jungle|severed arm,7.8
The Ides of March ,George Clooney,12500000,4,101,Ryan Gosling,Philip Seymour Hoffman,Jennifer Ehle,40962534,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,kicked in the face|martial arts|punched in the face|strong female character|woman punching a man,6.4
The Last Temptation of Christ ,Martin Scorsese,7000000,4,164,Irvin Kershner,Barbara Hershey,Roberts Blossom,8373585,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman,6.9
The Loss of Sexual Innocence ,Mike Figgis,4000000,4,106,Kelly Macdonald,Saffron Burrows,Julian Sands,399793,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,brother in law|corruption|drug dealer|drugs|police,6.7
The Master ,Paul Thomas Anderson,32000000,4,144,Mike Howard,Jeffrey W. Jenkins,Bruce Goodchild,16377274,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,electric chair|haunting|prison|prisoner|revenge,5.9
The Shipping News ,Lasse Hallström,35000000,4,111,Kevin Spacey,Scott Glenn,Jason Behr,11405825,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,child abduction|detective|investigation|police|sex offender,8.1
The Verdict ,Sidney Lumet,16000000,4,129,Charlotte Rampling,James Mason,Jack Warden,54000000,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,camera shot of feet|female stockinged feet|loss of husband|pantyhose|suntan pantyhose,6.1
There Will Be Blood ,Paul Thomas Anderson,25000000,4,158,Jim Meskimen,Paul F. Tompkins,Kevin Breznahan,40218903,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,birthday party|high school|high school senior|millennial generation|party,6.7
Things We Lost in the Fire ,Susanne Bier,16000000,4,118,Alison Lohman,Omar Benson Miller,Robin Weigert,2849142,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cave painting|medical scanner|planet|pregnant with an alien fetus|suspended animation,7
Thirteen Conversations About One Thing ,Jill Sprecher,4500000,4,104,Matthew McConaughey,Rob McElhenney,Amy Irving,3287435,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,corporate greed|corporation|natural gas|salesman|small town,6.6
Thirteen ,Catherine Hardwicke,1500000,4,100,Holly Hunter,Sarah Clarke,Kip Pardue,4599680,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,jungle|pipeline|prisoner|ransom|south america,6.2
Trucker ,James Mottern,2000000,4,90,Jimmy Bennett,Joey Lauren Adams,Matthew Lawrence,52166,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,money|motel|rain|shower|theft,8.5
Twin Falls Idaho ,Michael Polish,500000,4,111,Sasha Alexander,William Katt,Jon Gries,985341,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1930s|bank|celebrity criminal|fbi|public enemy number one,7
Ulee's Gold ,Victor Nunez,2700000,4,113,Peter Fonda,Patricia Richardson,Vanessa Zima,9054736,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,black comedy|cunnilingus|neo noir|nonlinear timeline|postmodern,8.9
